tech_id,tech_name,tag,details_html,sources,source_label,source_url,tier,year,time_key,category,sub,abatement_bt
energy_storage,Grid‑scale energy storage,Power flexibility,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2050,y2050,Power & Heat,Coal,0.657
energy_storage,Grid‑scale energy storage,Power flexibility,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,low,2100,ypost,Power & Heat,Coal,0
energy_storage,Grid‑scale energy storage,Power flexibility,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2100,ypost,Power & Heat,Coal,0
energy_storage,Grid‑scale energy storage,Power flexibility,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,low,2035,y2035,Power & Heat,Natural Gas,0.066
energy_storage,Grid‑scale energy storage,Power flexibility,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2035,y2035,Power & Heat,Natural Gas,0.066
energy_storage,Grid‑scale energy storage,Power flexibility,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,low,2050,y2050,Power & Heat,Natural Gas,0.198
energy_storage,Grid‑scale energy storage,Power flexibility,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2050,y2050,Power & Heat,Natural Gas,0.198
energy_storage,Grid‑scale energy storage,Power flexibility,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,low,2100,ypost,Power & Heat,Natural Gas,0
energy_storage,Grid‑scale energy storage,Power flexibility,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2100,ypost,Power & Heat,Natural Gas,0
energy_storage,Grid‑scale energy storage,Power flexibility,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,low,2035,y2035,Power & Heat,Oil,0.015
energy_storage,Grid‑scale energy storage,Power flexibility,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2035,y2035,Power & Heat,Oil,0.015
energy_storage,Grid‑scale energy storage,Power flexibility,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,low,2050,y2050,Power & Heat,Oil,0.045
energy_storage,Grid‑scale energy storage,Power flexibility,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2050,y2050,Power & Heat,Oil,0.045
energy_storage,Grid‑scale energy storage,Power flexibility,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,low,2100,ypost,Power & Heat,Oil,0
energy_storage,Grid‑scale energy storage,Power flexibility,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2100,ypost,Power & Heat,Oil,0
green_hydrogen,Green hydrogen,Hydrogen,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,low,2035,y2035,Industry,Chemicals,0.32
green_hydrogen,Green hydrogen,Hydrogen,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2035,y2035,Industry,Chemicals,0.32
green_hydrogen,Green hydrogen,Hydrogen,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,low,2050,y2050,Industry,Chemicals,1
green_hydrogen,Green hydrogen,Hydrogen,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2050,y2050,Industry,Chemicals,1
green_hydrogen,Green hydrogen,Hydrogen,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,low,2100,ypost,Industry,Chemicals,0
green_hydrogen,Green hydrogen,Hydrogen,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2100,ypost,Industry,Chemicals,0
green_hydrogen,Green hydrogen,Hydrogen,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,low,2035,y2035,Industry,Iron & Steel,0.32
green_hydrogen,Green hydrogen,Hydrogen,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2035,y2035,Industry,Iron & Steel,0.32
green_hydrogen,Green hydrogen,Hydrogen,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,low,2050,y2050,Industry,Iron & Steel,1
green_hydrogen,Green hydrogen,Hydrogen,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2050,y2050,Industry,Iron & Steel,1
green_hydrogen,Green hydrogen,Hydrogen,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,low,2100,ypost,Industry,Iron & Steel,0
green_hydrogen,Green hydrogen,Hydrogen,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2100,ypost,Industry,Iron & Steel,0
green_hydrogen,Green hydrogen,Hydrogen,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,low,2035,y2035,Industry,Other Industry,0.16
green_hydrogen,Green hydrogen,Hydrogen,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2035,y2035,Industry,Other Industry,0.16
green_hydrogen,Green hydrogen,Hydrogen,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,low,2050,y2050,Industry,Other Industry,0.5
green_hydrogen,Green hydrogen,Hydrogen,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2050,y2050,Industry,Other Industry,0.5
green_hydrogen,Green hydrogen,Hydrogen,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,low,2100,ypost,Industry,Other Industry,0
green_hydrogen,Green hydrogen,Hydrogen,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2100,ypost,Industry,Other Industry,0
green_steel,Green steel (H2-DRI + EAF),Industry,"<b>Anchor evidence:</b> Mission Possible Partnership estimates <b>100% green hydrogen routes</b> could deliver <b>~40-55%</b> of primary steel production in <b>2050</b>.<br/><b>Translation:</b> apply an abatement fraction to <i>Industry -> Iron &amp; Steel</i>: 2035 = 10%, 2050 = 47% (midpoint), post-2050 = 75% (indicative; edit as needed).",MPP Steel Transition Strategy (H2 steel 40-55% in 2050)|https://www.energy-transitions.org/wp-content/uploads/2021/12/MPP-Steel_Transition-Strategy.pdf,,,low,2035,y2035,Industry,Iron & Steel,0.287
green_steel,Green steel (H2-DRI + EAF),Industry,"<b>Anchor evidence:</b> Mission Possible Partnership estimates <b>100% green hydrogen routes</b> could deliver <b>~40-55%</b> of primary steel production in <b>2050</b>.<br/><b>Translation:</b> apply an abatement fraction to <i>Industry -> Iron &amp; Steel</i>: 2035 = 10%, 2050 = 47% (midpoint), post-2050 = 75% (indicative; edit as needed).",MPP Steel Transition Strategy (H2 steel 40-55% in 2050)|https://www.energy-transitions.org/wp-content/uploads/2021/12/MPP-Steel_Transition-Strategy.pdf,,,high,2035,y2035,Industry,Iron & Steel,0.231
green_steel,Green steel (H2-DRI + EAF),Industry,"<b>Anchor evidence:</b> Mission Possible Partnership estimates <b>100% green hydrogen routes</b> could deliver <b>~40-55%</b> of primary steel production in <b>2050</b>.<br/><b>Translation:</b> apply an abatement fraction to <i>Industry -> Iron &amp; Steel</i>: 2035 = 10%, 2050 = 47% (midpoint), post-2050 = 75% (indicative; edit as needed).",MPP Steel Transition Strategy (H2 steel 40-55% in 2050)|https://www.energy-transitions.org/wp-content/uploads/2021/12/MPP-Steel_Transition-Strategy.pdf,,,low,2035,y2035,Industry,Iron & Steel,0.287
green_steel,Green steel (H2-DRI + EAF),Industry,"<b>Anchor evidence:</b> Mission Possible Partnership estimates <b>100% green hydrogen routes</b> could deliver <b>~40-55%</b> of primary steel production in <b>2050</b>.<br/><b>Translation:</b> apply an abatement fraction to <i>Industry -> Iron &amp; Steel</i>: 2035 = 10%, 2050 = 47% (midpoint), post-2050 = 75% (indicative; edit as needed).",MPP Steel Transition Strategy (H2 steel 40-55% in 2050)|https://www.energy-transitions.org/wp-content/uploads/2021/12/MPP-Steel_Transition-Strategy.pdf,,,high,2035,y2035,Industry,Iron & Steel,0.231
green_steel,Green steel (H2-DRI + EAF),Industry,"<b>Anchor evidence:</b> Mission Possible Partnership estimates <b>100% green hydrogen routes</b> could deliver <b>~40-55%</b> of primary steel production in <b>2050</b>.<br/><b>Translation:</b> apply an abatement fraction to <i>Industry -> Iron &amp; Steel</i>: 2035 = 10%, 2050 = 47% (midpoint), post-2050 = 75% (indicative; edit as needed).",MPP Steel Transition Strategy (H2 steel 40-55% in 2050)|https://www.energy-transitions.org/wp-content/uploads/2021/12/MPP-Steel_Transition-Strategy.pdf,,,low,2050,y2050,Industry,Iron & Steel,0.9071
green_steel,Green steel (H2-DRI + EAF),Industry,"<b>Anchor evidence:</b> Mission Possible Partnership estimates <b>100% green hydrogen routes</b> could deliver <b>~40-55%</b> of primary steel production in <b>2050</b>.<br/><b>Translation:</b> apply an abatement fraction to <i>Industry -> Iron &amp; Steel</i>: 2035 = 10%, 2050 = 47% (midpoint), post-2050 = 75% (indicative; edit as needed).",MPP Steel Transition Strategy (H2 steel 40-55% in 2050)|https://www.energy-transitions.org/wp-content/uploads/2021/12/MPP-Steel_Transition-Strategy.pdf,,,high,2050,y2050,Industry,Iron & Steel,0.0893
green_steel,Green steel (H2-DRI + EAF),Industry,"<b>Anchor evidence:</b> Mission Possible Partnership estimates <b>100% green hydrogen routes</b> could deliver <b>~40-55%</b> of primary steel production in <b>2050</b>.<br/><b>Translation:</b> apply an abatement fraction to <i>Industry -> Iron &amp; Steel</i>: 2035 = 10%, 2050 = 47% (midpoint), post-2050 = 75% (indicative; edit as needed).",MPP Steel Transition Strategy (H2 steel 40-55% in 2050)|https://www.energy-transitions.org/wp-content/uploads/2021/12/MPP-Steel_Transition-Strategy.pdf,,,low,2050,y2050,Industry,Iron & Steel,0.9071
green_steel,Green steel (H2-DRI + EAF),Industry,"<b>Anchor evidence:</b> Mission Possible Partnership estimates <b>100% green hydrogen routes</b> could deliver <b>~40-55%</b> of primary steel production in <b>2050</b>.<br/><b>Translation:</b> apply an abatement fraction to <i>Industry -> Iron &amp; Steel</i>: 2035 = 10%, 2050 = 47% (midpoint), post-2050 = 75% (indicative; edit as needed).",MPP Steel Transition Strategy (H2 steel 40-55% in 2050)|https://www.energy-transitions.org/wp-content/uploads/2021/12/MPP-Steel_Transition-Strategy.pdf,,,high,2050,y2050,Industry,Iron & Steel,0.0893
green_steel,Green steel (H2-DRI + EAF),Industry,"<b>Anchor evidence:</b> Mission Possible Partnership estimates <b>100% green hydrogen routes</b> could deliver <b>~40-55%</b> of primary steel production in <b>2050</b>.<br/><b>Translation:</b> apply an abatement fraction to <i>Industry -> Iron &amp; Steel</i>: 2035 = 10%, 2050 = 47% (midpoint), post-2050 = 75% (indicative; edit as needed).",MPP Steel Transition Strategy (H2 steel 40-55% in 2050)|https://www.energy-transitions.org/wp-content/uploads/2021/12/MPP-Steel_Transition-Strategy.pdf,,,low,2100,ypost,Industry,Iron & Steel,0
green_steel,Green steel (H2-DRI + EAF),Industry,"<b>Anchor evidence:</b> Mission Possible Partnership estimates <b>100% green hydrogen routes</b> could deliver <b>~40-55%</b> of primary steel production in <b>2050</b>.<br/><b>Translation:</b> apply an abatement fraction to <i>Industry -> Iron &amp; Steel</i>: 2035 = 10%, 2050 = 47% (midpoint), post-2050 = 75% (indicative; edit as needed).",MPP Steel Transition Strategy (H2 steel 40-55% in 2050)|https://www.energy-transitions.org/wp-content/uploads/2021/12/MPP-Steel_Transition-Strategy.pdf,,,high,2100,ypost,Industry,Iron & Steel,0
green_steel,Green steel (H2‑DRI + EAF),Industrial transformation,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,low,2100,ypost,Industry,Iron & Steel,0
green_steel,Green steel (H2‑DRI + EAF),Industrial transformation,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2100,ypost,Industry,Iron & Steel,0
low_carbon_cement,Low‑carbon cement,Industrial transformation,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,low,2035,y2035,Industry,Cement,0.6
low_carbon_cement,Low‑carbon cement,Industrial transformation,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2035,y2035,Industry,Cement,0.6
low_carbon_cement,Low‑carbon cement,Industrial transformation,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,low,2050,y2050,Industry,Cement,1.3
low_carbon_cement,Low‑carbon cement,Industrial transformation,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2050,y2050,Industry,Cement,1.3
low_carbon_cement,Low‑carbon cement,Industrial transformation,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,low,2100,ypost,Industry,Cement,0
low_carbon_cement,Low‑carbon cement,Industrial transformation,"Annual abatement potential based on synthesis of IPCC AR6 WGIII, IEA NZE 2050 and IRENA WETO 1.5°C pathway ranges (order‑of‑magnitude consistent, non‑additive across sectors).",IPCC AR6 WGIII (2022); IEA Net Zero (2021); IRENA WETO (2023),,https://www.ipcc.ch/report/ar6/wg3/,high,2100,ypost,Industry,Cement,0
methane_ldar,Methane mitigation,Methane,<b>Meaning:</b> Avoidable methane from fossil fuels using known/existing technologies (~80 Mt CH4/yr). Converted to CO2e using GWP100=28 (Mt CH4 × 28 = MtCO2e). Reported as annual abatement potential (GtCO2e/yr).,IEA Global Methane Tracker 2024 (key findings: ~80 Mt/yr methane avoidable from fossil fuels with existing tech),,https://www.iea.org/reports/global-methane-tracker-2024/key-findings,low,2035,y2035,Power & Heat,Coal,1.6352
methane_ldar,Methane mitigation,Methane,<b>Meaning:</b> Avoidable methane from fossil fuels using known/existing technologies (~80 Mt CH4/yr). Converted to CO2e using GWP100=28 (Mt CH4 × 28 = MtCO2e). Reported as annual abatement potential (GtCO2e/yr).,IEA Global Methane Tracker 2024 (key findings: ~80 Mt/yr methane avoidable from fossil fuels with existing tech),,https://www.iea.org/reports/global-methane-tracker-2024/key-findings,high,2035,y2035,Power & Heat,Coal,1.6352
methane_ldar,Methane mitigation,Methane,<b>Meaning:</b> Avoidable methane from fossil fuels using known/existing technologies (~80 Mt CH4/yr). Converted to CO2e using GWP100=28 (Mt CH4 × 28 = MtCO2e). Reported as annual abatement potential (GtCO2e/yr).,IEA Global Methane Tracker 2024 (key findings: ~80 Mt/yr methane avoidable from fossil fuels with existing tech),,https://www.iea.org/reports/global-methane-tracker-2024/key-findings,low,2050,y2050,Power & Heat,Coal,1.6352
methane_ldar,Methane mitigation,Methane,<b>Meaning:</b> Avoidable methane from fossil fuels using known/existing technologies (~80 Mt CH4/yr). Converted to CO2e using GWP100=28 (Mt CH4 × 28 = MtCO2e). Reported as annual abatement potential (GtCO2e/yr).,IEA Global Methane Tracker 2024 (key findings: ~80 Mt/yr methane avoidable from fossil fuels with existing tech),,https://www.iea.org/reports/global-methane-tracker-2024/key-findings,high,2050,y2050,Power & Heat,Coal,1.6352
methane_ldar,Methane mitigation,Methane,<b>Meaning:</b> Avoidable methane from fossil fuels using known/existing technologies (~80 Mt CH4/yr). Converted to CO2e using GWP100=28 (Mt CH4 × 28 = MtCO2e). Reported as annual abatement potential (GtCO2e/yr).,IEA Global Methane Tracker 2024 (key findings: ~80 Mt/yr methane avoidable from fossil fuels with existing tech),,https://www.iea.org/reports/global-methane-tracker-2024/key-findings,low,2100,ypost,Power & Heat,Coal,0
methane_ldar,Methane mitigation,Methane,<b>Meaning:</b> Avoidable methane from fossil fuels using known/existing technologies (~80 Mt CH4/yr). Converted to CO2e using GWP100=28 (Mt CH4 × 28 = MtCO2e). Reported as annual abatement potential (GtCO2e/yr).,IEA Global Methane Tracker 2024 (key findings: ~80 Mt/yr methane avoidable from fossil fuels with existing tech),,https://www.iea.org/reports/global-methane-tracker-2024/key-findings,high,2100,ypost,Power & Heat,Coal,0
methane_ldar,Methane mitigation,Methane,<b>Meaning:</b> Avoidable methane from fossil fuels using known/existing technologies (~80 Mt CH4/yr). Converted to CO2e using GWP100=28 (Mt CH4 × 28 = MtCO2e). Reported as annual abatement potential (GtCO2e/yr).,IEA Global Methane Tracker 2024 (key findings: ~80 Mt/yr methane avoidable from fossil fuels with existing tech),,https://www.iea.org/reports/global-methane-tracker-2024/key-findings,low,2035,y2035,Power & Heat,Natural Gas,0.4928
methane_ldar,Methane mitigation,Methane,<b>Meaning:</b> Avoidable methane from fossil fuels using known/existing technologies (~80 Mt CH4/yr). Converted to CO2e using GWP100=28 (Mt CH4 × 28 = MtCO2e). Reported as annual abatement potential (GtCO2e/yr).,IEA Global Methane Tracker 2024 (key findings: ~80 Mt/yr methane avoidable from fossil fuels with existing tech),,https://www.iea.org/reports/global-methane-tracker-2024/key-findings,high,2035,y2035,Power & Heat,Natural Gas,0.4928
methane_ldar,Methane mitigation,Methane,<b>Meaning:</b> Avoidable methane from fossil fuels using known/existing technologies (~80 Mt CH4/yr). Converted to CO2e using GWP100=28 (Mt CH4 × 28 = MtCO2e). Reported as annual abatement potential (GtCO2e/yr).,IEA Global Methane Tracker 2024 (key findings: ~80 Mt/yr methane avoidable from fossil fuels with existing tech),,https://www.iea.org/reports/global-methane-tracker-2024/key-findings,low,2050,y2050,Power & Heat,Natural Gas,0.4928
methane_ldar,Methane mitigation,Methane,<b>Meaning:</b> Avoidable methane from fossil fuels using known/existing technologies (~80 Mt CH4/yr). Converted to CO2e using GWP100=28 (Mt CH4 × 28 = MtCO2e). Reported as annual abatement potential (GtCO2e/yr).,IEA Global Methane Tracker 2024 (key findings: ~80 Mt/yr methane avoidable from fossil fuels with existing tech),,https://www.iea.org/reports/global-methane-tracker-2024/key-findings,high,2050,y2050,Power & Heat,Natural Gas,0.4928
methane_ldar,Methane mitigation,Methane,<b>Meaning:</b> Avoidable methane from fossil fuels using known/existing technologies (~80 Mt CH4/yr). Converted to CO2e using GWP100=28 (Mt CH4 × 28 = MtCO2e). Reported as annual abatement potential (GtCO2e/yr).,IEA Global Methane Tracker 2024 (key findings: ~80 Mt/yr methane avoidable from fossil fuels with existing tech),,https://www.iea.org/reports/global-methane-tracker-2024/key-findings,low,2100,ypost,Power & Heat,Natural Gas,0
methane_ldar,Methane mitigation,Methane,<b>Meaning:</b> Avoidable methane from fossil fuels using known/existing technologies (~80 Mt CH4/yr). Converted to CO2e using GWP100=28 (Mt CH4 × 28 = MtCO2e). Reported as annual abatement potential (GtCO2e/yr).,IEA Global Methane Tracker 2024 (key findings: ~80 Mt/yr methane avoidable from fossil fuels with existing tech),,https://www.iea.org/reports/global-methane-tracker-2024/key-findings,high,2100,ypost,Power & Heat,Natural Gas,0
